,airport,date,precip,snow,snowdepth,windgust,cloudcover,icon
3299,LAX,2018-01-22,0.0,0.0,0.0,,17.2,clear-day
3300,LAX,2018-01-23,0.0,0.0,0.0,,10.4,clear-day
3301,LAX,2018-01-24,0.0,0.0,0.0,,33.3,partly-cloudy-day
3302,LAX,2018-01-25,0.0,0.0,0.0,35.3,44.2,partly-cloudy-day
3303,LAX,2018-01-26,0.0,0.0,0.0,38.7,37.3,partly-cloudy-day
3304,LAX,2018-01-27,0.0,0.0,0.0,,40.5,partly-cloudy-day
3305,LAX,2018-01-28,0.0,0.0,0.0,31.7,18.1,clear-day
3306,LAX,2018-01-29,0.0,0.0,0.0,,57.7,partly-cloudy-day
3307,LAX,2018-01-30,0.0,0.0,0.0,,66.9,partly-cloudy-day
3308,LAX,2018-01-31,0.0,0.0,0.0,,21.1,clear-day
3309,LAX,2018-02-01,0.0,0.0,0.0,,39.2,partly-cloudy-day
3310,LAX,2018-02-02,0.0,0.0,0.0,,42.5,partly-cloudy-day
3311,LAX,2018-02-03,0.0,0.0,0.0,,27.1,partly-cloudy-day
3312,LAX,2018-02-04,0.0,0.0,0.0,,31.2,partly-cloudy-day
3313,LAX,2018-02-05,0.0,0.0,0.0,,39.4,partly-cloudy-day
3314,LAX,2018-02-06,0.0,0.0,0.0,,45.0,partly-cloudy-day
3315,LAX,2018-02-07,0.0,0.0,0.0,,23.5,clear-day
3316,LAX,2018-02-08,0.0,0.0,0.0,,8.3,clear-day
3317,LAX,2018-02-09,0.0,0.0,0.0,,42.5,partly-cloudy-day
3318,LAX,2018-02-10,0.0,0.0,0.0,,83.6,cloudy
3319,LAX,2018-02-11,0.0,0.0,0.0,25.9,39.6,partly-cloudy-day
3320,LAX,2018-02-12,0.12,0.0,0.0,38.9,73.6,rain
3321,LAX,2018-02-13,0.02,0.0,0.0,50.0,73.4,rain
3322,LAX,2018-02-14,0.0,0.0,0.0,,82.9,cloudy
3323,LAX,2018-02-15,0.0,0.0,0.0,29.5,24.6,clear-day
3324,LAX,2018-02-16,0.0,0.0,0.0,,28.4,partly-cloudy-day
3325,LAX,2018-02-17,0.0,0.0,0.0,,16.9,clear-day
3326,LAX,2018-02-18,0.0,0.0,0.0,,49.9,partly-cloudy-day
3327,LAX,2018-02-19,0.0,0.0,0.0,61.5,38.6,wind
3328,LAX,2018-02-20,0.0,0.0,0.0,,0.0,wind
3329,LAX,2018-02-21,0.0,0.0,0.0,,42.1,wind
3330,LAX,2018-02-22,0.0,0.0,0.0,33.5,34.7,wind
3331,LAX,2018-02-23,0.0,0.0,0.0,50.7,22.1,wind
3332,LAX,2018-02-24,0.0,0.0,0.0,35.3,5.2,clear-day
3333,LAX,2018-02-25,0.0,0.0,0.0,,6.3,clear-day
3334,LAX,2018-02-26,2.6,0.0,0.0,35.3,43.3,rain
3335,LAX,2018-02-27,0.02,0.0,0.0,45.7,51.6,rain
3336,LAX,2018-02-28,0.0,0.0,0.0,33.5,33.9,partly-cloudy-day
3337,LAX,2018-03-01,0.0,0.0,0.0,29.5,46.3,partly-cloudy-day
3338,LAX,2018-03-02,8.67,0.0,0.0,35.3,96.8,rain
3339,LAX,2018-03-03,2.61,0.0,0.0,35.3,82.0,rain
3340,LAX,2018-03-04,0.0,0.0,0.0,33.5,35.6,wind
3341,LAX,2018-03-05,0.0,0.0,0.0,,48.4,partly-cloudy-day
3342,LAX,2018-03-06,0.0,0.0,0.0,27.7,58.4,partly-cloudy-day
3343,LAX,2018-03-07,0.0,0.0,0.0,,81.6,cloudy
3344,LAX,2018-03-08,0.0,0.0,0.0,,61.3,partly-cloudy-day
3345,LAX,2018-03-09,0.0,0.0,0.0,25.9,74.5,partly-cloudy-day
3346,LAX,2018-03-10,12.93,0.0,0.0,,99.6,rain
3347,LAX,2018-03-11,2.09,0.0,0.0,,84.7,rain
3348,LAX,2018-03-12,0.0,0.0,0.0,,88.4,cloudy
3349,LAX,2018-03-13,0.33,0.0,0.0,,93.2,rain
3350,LAX,2018-03-14,1.74,0.0,0.0,32.8,75.6,rain
3351,LAX,2018-03-15,1.88,0.0,0.0,42.2,44.7,rain
3352,LAX,2018-03-16,5.97,0.0,0.0,38.6,80.2,rain
3353,LAX,2018-03-17,0.03,0.0,0.0,40.7,69.7,rain
3354,LAX,2018-03-18,0.0,0.0,0.0,29.5,53.7,partly-cloudy-day
3355,LAX,2018-03-19,0.0,0.0,0.0,,66.0,partly-cloudy-day
3356,LAX,2018-03-20,0.0,0.0,0.0,,89.5,cloudy
3357,LAX,2018-03-21,3.9,0.0,0.0,,88.0,rain
3358,LAX,2018-03-22,12.04,0.0,0.0,,94.1,rain
3359,LAX,2018-03-23,1.11,0.0,0.0,33.5,67.1,rain
3360,LAX,2018-03-24,0.0,0.0,0.0,46.9,58.2,wind
3361,LAX,2018-03-25,0.0,0.0,0.0,37.1,38.1,wind
3362,LAX,2018-03-26,0.0,0.0,0.0,51.7,36.1,wind
3363,LAX,2018-03-27,0.0,0.0,0.0,53.3,10.5,wind
3364,LAX,2018-03-28,0.0,0.0,0.0,,20.8,clear-day
3365,LAX,2018-03-29,0.0,0.0,0.0,25.9,45.9,partly-cloudy-day
3366,LAX,2018-03-30,0.0,0.0,0.0,,70.1,partly-cloudy-day
3367,LAX,2018-03-31,0.0,0.0,0.0,,91.3,cloudy
3368,LAX,2018-04-01,0.0,0.0,0.0,,93.9,cloudy
3369,LAX,2018-04-02,0.0,0.0,0.0,,77.0,cloudy
3370,LAX,2018-04-03,0.0,0.0,0.0,,69.9,partly-cloudy-day
3371,LAX,2018-04-04,0.0,0.0,0.0,,91.0,cloudy
3372,LAX,2018-04-05,0.0,0.0,0.0,31.7,90.2,cloudy
3373,LAX,2018-04-06,0.0,0.0,0.0,33.5,74.3,wind
3374,LAX,2018-04-07,0.0,0.0,0.0,25.9,62.1,partly-cloudy-day
3375,LAX,2018-04-08,0.0,0.0,0.0,,37.6,partly-cloudy-day
3376,LAX,2018-04-09,0.0,0.0,0.0,,31.3,partly-cloudy-day
3377,LAX,2018-04-10,0.0,0.0,0.0,,52.1,partly-cloudy-day
3378,LAX,2018-04-11,0.0,0.0,0.0,50.3,44.2,wind
3379,LAX,2018-04-12,0.0,0.0,0.0,64.3,40.1,wind
3380,LAX,2018-04-13,0.0,0.0,0.0,50.0,9.2,clear-day
3381,LAX,2018-04-14,0.0,0.0,0.0,,1.0,clear-day
3382,LAX,2018-04-15,0.0,0.0,0.0,25.9,57.2,partly-cloudy-day
3383,LAX,2018-04-16,0.0,0.0,0.0,68.8,43.6,wind
3384,LAX,2018-04-17,0.0,0.0,0.0,37.1,7.3,wind
3385,LAX,2018-04-18,0.0,0.0,0.0,,28.1,partly-cloudy-day
3386,LAX,2018-04-19,1.28,0.0,0.0,45.8,45.2,rain
3387,LAX,2018-04-20,0.0,0.0,0.0,42.1,22.9,wind
3388,LAX,2018-04-21,0.0,0.0,0.0,,45.0,partly-cloudy-day
3389,LAX,2018-04-22,0.0,0.0,0.0,,33.2,partly-cloudy-day
3390,LAX,2018-04-23,0.0,0.0,0.0,,76.5,cloudy
3391,LAX,2018-04-24,0.0,0.0,0.0,,69.8,partly-cloudy-day
3392,LAX,2018-04-25,0.0,0.0,0.0,,69.4,partly-cloudy-day
3393,LAX,2018-04-26,0.0,0.0,0.0,,61.7,partly-cloudy-day
3394,LAX,2018-04-27,0.0,0.0,0.0,29.5,52.4,partly-cloudy-day
3395,LAX,2018-04-28,0.0,0.0,0.0,38.9,14.7,clear-day
3396,LAX,2018-04-29,0.0,0.0,0.0,35.3,34.5,wind
3397,LAX,2018-04-30,0.0,0.0,0.0,29.5,65.9,partly-cloudy-day
3398,LAX,2018-05-01,0.32,0.0,0.0,35.3,89.1,rain
3399,LAX,2018-05-02,0.0,0.0,0.0,35.3,80.7,cloudy
3400,LAX,2018-05-03,0.0,0.0,0.0,35.3,25.6,partly-cloudy-day
3401,LAX,2018-05-04,0.0,0.0,0.0,27.7,38.9,wind
3402,LAX,2018-05-05,0.0,0.0,0.0,,52.9,partly-cloudy-day
3403,LAX,2018-05-06,0.0,0.0,0.0,33.5,73.1,partly-cloudy-day
3404,LAX,2018-05-07,0.0,0.0,0.0,,34.9,partly-cloudy-day
3405,LAX,2018-05-08,0.0,0.0,0.0,,63.3,partly-cloudy-day
3406,LAX,2018-05-09,0.0,0.0,0.0,,47.9,partly-cloudy-day
3407,LAX,2018-05-10,0.0,0.0,0.0,29.5,60.1,partly-cloudy-day
3408,LAX,2018-05-11,0.0,0.0,0.0,33.5,97.4,cloudy
3409,LAX,2018-05-12,0.04,0.0,0.0,,94.1,rain
3410,LAX,2018-05-13,1.24,0.0,0.0,35.3,68.9,rain
3411,LAX,2018-05-14,0.0,0.0,0.0,38.6,31.0,partly-cloudy-day
3412,LAX,2018-05-15,0.0,0.0,0.0,44.0,34.6,partly-cloudy-day
3413,LAX,2018-05-16,0.0,0.0,0.0,38.9,18.2,wind
3414,LAX,2018-05-17,0.0,0.0,0.0,27.7,28.2,partly-cloudy-day
3415,LAX,2018-05-18,0.0,0.0,0.0,,67.2,partly-cloudy-day
3416,LAX,2018-05-19,0.0,0.0,0.0,,91.2,cloudy
3417,LAX,2018-05-20,0.0,0.0,0.0,25.9,96.0,cloudy
3418,LAX,2018-05-21,0.0,0.0,0.0,,82.8,cloudy
3419,LAX,2018-05-22,0.0,0.0,0.0,29.5,78.0,cloudy
3420,LAX,2018-05-23,0.0,0.0,0.0,27.7,74.3,partly-cloudy-day
3421,LAX,2018-05-24,0.02,0.0,0.0,27.7,98.2,rain
3422,LAX,2018-05-25,0.0,0.0,0.0,48.1,66.6,wind
3423,LAX,2018-05-26,0.0,0.0,0.0,35.0,48.9,partly-cloudy-day
3424,LAX,2018-05-27,0.0,0.0,0.0,29.5,48.7,partly-cloudy-day
3425,LAX,2018-05-28,0.0,0.0,0.0,27.7,74.2,partly-cloudy-day
3426,LAX,2018-05-29,0.0,0.0,0.0,25.9,98.1,cloudy
3427,LAX,2018-05-30,0.01,0.0,0.0,33.5,99.9,rain
3428,LAX,2018-05-31,0.0,0.0,0.0,35.3,64.2,partly-cloudy-day
3429,LAX,2018-06-01,0.0,0.0,0.0,27.7,11.5,clear-day
3430,LAX,2018-06-02,0.0,0.0,0.0,,7.3,clear-day
3431,LAX,2018-06-03,0.0,0.0,0.0,37.1,45.0,partly-cloudy-day
3432,LAX,2018-06-04,0.0,0.0,0.0,29.5,76.6,cloudy
3433,LAX,2018-06-05,0.0,0.0,0.0,,74.8,partly-cloudy-day
3434,LAX,2018-06-06,0.0,0.0,0.0,40.7,64.9,partly-cloudy-day
3435,LAX,2018-06-07,0.0,0.0,0.0,28.8,42.7,partly-cloudy-day
3436,LAX,2018-06-08,0.0,0.0,0.0,,0.0,clear-day
3437,LAX,2018-06-09,0.0,0.0,0.0,37.1,20.2,clear-day
3438,LAX,2018-06-10,0.0,0.0,0.0,,36.2,partly-cloudy-day
3439,LAX,2018-06-11,0.0,0.0,0.0,,15.1,clear-day
3440,LAX,2018-06-12,0.0,0.0,0.0,,25.8,partly-cloudy-day
3441,LAX,2018-06-13,0.0,0.0,0.0,,49.9,partly-cloudy-day
3442,LAX,2018-06-14,0.0,0.0,0.0,33.5,74.5,wind
3443,LAX,2018-06-15,0.0,0.0,0.0,25.9,79.1,cloudy
3444,LAX,2018-06-16,0.0,0.0,0.0,41.6,95.4,cloudy
3445,LAX,2018-06-17,0.0,0.0,0.0,,85.3,cloudy
3446,LAX,2018-06-18,0.0,0.0,0.0,37.1,50.5,partly-cloudy-day
3447,LAX,2018-06-19,0.0,0.0,0.0,33.5,65.6,partly-cloudy-day
3448,LAX,2018-06-20,0.0,0.0,0.0,,68.9,partly-cloudy-day
3449,LAX,2018-06-21,0.0,0.0,0.0,,88.7,cloudy
3450,LAX,2018-06-22,0.0,0.0,0.0,27.7,97.2,cloudy
3451,LAX,2018-06-23,0.0,0.0,0.0,38.9,86.3,cloudy
3452,LAX,2018-06-24,0.0,0.0,0.0,33.5,63.6,partly-cloudy-day
3453,LAX,2018-06-25,0.0,0.0,0.0,33.5,59.6,partly-cloudy-day
3454,LAX,2018-06-26,0.0,0.0,0.0,35.3,65.0,partly-cloudy-day
3455,LAX,2018-06-27,0.0,0.0,0.0,27.7,58.0,partly-cloudy-day
3456,LAX,2018-06-28,0.0,0.0,0.0,,48.3,partly-cloudy-day
3457,LAX,2018-06-29,0.0,0.0,0.0,27.7,73.9,partly-cloudy-day
3458,LAX,2018-06-30,0.0,0.0,0.0,31.7,63.2,partly-cloudy-day
3459,LAX,2018-07-01,0.0,0.0,0.0,,62.1,partly-cloudy-day
3460,LAX,2018-07-02,0.0,0.0,0.0,35.1,62.5,partly-cloudy-day
3461,LAX,2018-07-03,0.0,0.0,0.0,,62.5,partly-cloudy-day
3462,LAX,2018-07-04,0.0,0.0,0.0,,49.0,partly-cloudy-day
3463,LAX,2018-07-05,0.0,0.0,0.0,33.5,48.9,partly-cloudy-day
3464,LAX,2018-07-06,0.0,0.0,0.0,31.7,30.3,wind
3465,LAX,2018-07-07,0.0,0.0,0.0,,33.7,partly-cloudy-day
3466,LAX,2018-07-08,0.0,0.0,0.0,,37.4,partly-cloudy-day
3467,LAX,2018-07-09,0.0,0.0,0.0,,62.1,partly-cloudy-day
3468,LAX,2018-07-10,0.0,0.0,0.0,,55.0,partly-cloudy-day
3469,LAX,2018-07-11,0.0,0.0,0.0,,56.0,partly-cloudy-day
3470,LAX,2018-07-12,0.0,0.0,0.0,33.5,61.9,partly-cloudy-day
3471,LAX,2018-07-13,0.0,0.0,0.0,36.4,49.8,wind
3472,LAX,2018-07-14,0.0,0.0,0.0,29.5,46.4,partly-cloudy-day
3473,LAX,2018-07-15,0.0,0.0,0.0,,31.0,partly-cloudy-day
3474,LAX,2018-07-16,0.0,0.0,0.0,29.5,66.3,partly-cloudy-day
3475,LAX,2018-07-17,0.0,0.0,0.0,29.5,80.2,cloudy
3476,LAX,2018-07-18,0.0,0.0,0.0,,81.0,cloudy
3477,LAX,2018-07-19,0.0,0.0,0.0,,34.5,partly-cloudy-day
3478,LAX,2018-07-20,0.0,0.0,0.0,,60.8,partly-cloudy-day
3479,LAX,2018-07-21,0.0,0.0,0.0,35.3,73.8,wind
3480,LAX,2018-07-22,0.0,0.0,0.0,33.5,39.5,partly-cloudy-day
3481,LAX,2018-07-23,0.0,0.0,0.0,31.7,23.8,clear-day
3482,LAX,2018-07-24,0.0,0.0,0.0,,24.5,clear-day
3483,LAX,2018-07-25,0.0,0.0,0.0,,58.1,partly-cloudy-day
3484,LAX,2018-07-26,0.0,0.0,0.0,29.5,72.9,partly-cloudy-day
3485,LAX,2018-07-27,0.0,0.0,0.0,27.7,76.7,cloudy
3486,LAX,2018-07-28,0.0,0.0,0.0,27.7,56.6,partly-cloudy-day
3487,LAX,2018-07-29,0.0,0.0,0.0,27.7,42.7,partly-cloudy-day
3488,LAX,2018-07-30,0.0,0.0,0.0,,55.7,partly-cloudy-day
3489,LAX,2018-07-31,0.0,0.0,0.0,,40.6,partly-cloudy-day
3490,LAX,2018-08-01,0.0,0.0,0.0,,36.1,partly-cloudy-day
3491,LAX,2018-08-02,0.0,0.0,0.0,,36.3,partly-cloudy-day
3492,LAX,2018-08-03,0.0,0.0,0.0,,19.5,clear-day
3493,LAX,2018-08-04,0.0,0.0,0.0,,24.1,clear-day
3494,LAX,2018-08-05,0.0,0.0,0.0,31.7,28.5,partly-cloudy-day
3495,LAX,2018-08-06,0.0,0.0,0.0,,22.8,clear-day
3496,LAX,2018-08-07,0.0,0.0,0.0,29.5,37.4,partly-cloudy-day
3497,LAX,2018-08-08,0.0,0.0,0.0,,38.2,partly-cloudy-day
3498,LAX,2018-08-09,0.0,0.0,0.0,,67.4,partly-cloudy-day
3499,LAX,2018-08-10,0.0,0.0,0.0,,50.9,partly-cloudy-day
3500,LAX,2018-08-11,0.0,0.0,0.0,42.5,19.0,wind
3501,LAX,2018-08-12,0.0,0.0,0.0,29.5,37.6,partly-cloudy-day
3502,LAX,2018-08-13,0.0,0.0,0.0,,34.5,partly-cloudy-day
3503,LAX,2018-08-14,0.0,0.0,0.0,31.7,50.0,partly-cloudy-day
3504,LAX,2018-08-15,0.0,0.0,0.0,33.5,49.3,partly-cloudy-day
3505,LAX,2018-08-16,0.0,0.0,0.0,31.7,58.0,partly-cloudy-day
3506,LAX,2018-08-17,0.0,0.0,0.0,31.7,87.6,cloudy
3507,LAX,2018-08-18,0.0,0.0,0.0,,55.5,partly-cloudy-day
3508,LAX,2018-08-19,0.0,0.0,0.0,27.7,45.1,partly-cloudy-day
3509,LAX,2018-08-20,0.0,0.0,0.0,27.7,71.9,partly-cloudy-day
3510,LAX,2018-08-21,0.0,0.0,0.0,,79.8,cloudy
3511,LAX,2018-08-22,0.0,0.0,0.0,,56.4,partly-cloudy-day
3512,LAX,2018-08-23,0.0,0.0,0.0,,44.3,partly-cloudy-day
3513,LAX,2018-08-24,0.0,0.0,0.0,,67.8,partly-cloudy-day
3514,LAX,2018-08-25,0.0,0.0,0.0,27.7,57.3,partly-cloudy-day
3515,LAX,2018-08-26,0.0,0.0,0.0,31.7,60.3,partly-cloudy-day
3516,LAX,2018-08-27,0.0,0.0,0.0,29.5,67.1,partly-cloudy-day
3517,LAX,2018-08-28,0.0,0.0,0.0,29.5,56.3,partly-cloudy-day
3518,LAX,2018-08-29,0.0,0.0,0.0,29.5,53.7,partly-cloudy-day
3519,LAX,2018-08-30,0.0,0.0,0.0,,35.6,partly-cloudy-day
3520,LAX,2018-08-31,0.0,0.0,0.0,,15.3,clear-day
3521,LAX,2018-09-01,0.0,0.0,0.0,,48.8,partly-cloudy-day
3522,LAX,2018-09-02,0.0,0.0,0.0,25.9,77.2,cloudy
3523,LAX,2018-09-03,0.0,0.0,0.0,31.7,88.9,cloudy
3524,LAX,2018-09-04,0.0,0.0,0.0,29.5,99.1,cloudy
3525,LAX,2018-09-05,0.0,0.0,0.0,35.3,98.8,wind
3526,LAX,2018-09-06,0.0,0.0,0.0,35.3,86.8,wind
3527,LAX,2018-09-07,0.0,0.0,0.0,,72.2,partly-cloudy-day
3528,LAX,2018-09-08,0.0,0.0,0.0,,76.9,cloudy
3529,LAX,2018-09-09,0.0,0.0,0.0,,57.2,partly-cloudy-day
3530,LAX,2018-09-10,0.0,0.0,0.0,,57.2,partly-cloudy-day
3531,LAX,2018-09-11,0.0,0.0,0.0,33.5,55.1,partly-cloudy-day
3532,LAX,2018-09-12,0.0,0.0,0.0,27.7,54.6,partly-cloudy-day
3533,LAX,2018-09-13,0.0,0.0,0.0,29.5,15.7,clear-day
3534,LAX,2018-09-14,0.0,0.0,0.0,33.5,0.0,clear-day
3535,LAX,2018-09-15,0.0,0.0,0.0,31.7,2.1,clear-day
3536,LAX,2018-09-16,0.0,0.0,0.0,,2.1,clear-day
3537,LAX,2018-09-17,0.0,0.0,0.0,29.5,10.1,clear-day
3538,LAX,2018-09-18,0.0,0.0,0.0,,21.4,clear-day
3539,LAX,2018-09-19,0.0,0.0,0.0,,21.9,clear-day
3540,LAX,2018-09-20,0.0,0.0,0.0,,39.4,partly-cloudy-day
3541,LAX,2018-09-21,0.0,0.0,0.0,,48.5,partly-cloudy-day
3542,LAX,2018-09-22,0.0,0.0,0.0,27.7,55.9,wind
3543,LAX,2018-09-23,0.0,0.0,0.0,,52.0,partly-cloudy-day
3544,LAX,2018-09-24,0.0,0.0,0.0,,71.8,partly-cloudy-day
3545,LAX,2018-09-25,0.0,0.0,0.0,,87.2,cloudy
3546,LAX,2018-09-26,0.0,0.0,0.0,,72.9,partly-cloudy-day
3547,LAX,2018-09-27,0.0,0.0,0.0,,64.5,partly-cloudy-day
3548,LAX,2018-09-28,0.0,0.0,0.0,,92.2,cloudy
3549,LAX,2018-09-29,0.0,0.0,0.0,,57.2,partly-cloudy-day
3550,LAX,2018-09-30,0.0,0.0,0.0,,41.2,partly-cloudy-day
3551,LAX,2018-10-01,0.0,0.0,0.0,27.7,46.0,partly-cloudy-day
3552,LAX,2018-10-02,0.0,0.0,0.0,,80.2,cloudy
3553,LAX,2018-10-03,0.03,0.0,0.0,27.7,87.7,rain
3554,LAX,2018-10-04,0.0,0.0,0.0,31.7,62.3,partly-cloudy-day
3555,LAX,2018-10-05,0.0,0.0,0.0,,51.3,partly-cloudy-day
3556,LAX,2018-10-06,0.0,0.0,0.0,,67.7,partly-cloudy-day
3557,LAX,2018-10-07,0.0,0.0,0.0,29.5,45.9,partly-cloudy-day
3558,LAX,2018-10-08,0.0,0.0,0.0,,59.0,partly-cloudy-day
3559,LAX,2018-10-09,0.0,0.0,0.0,,61.5,partly-cloudy-day
3560,LAX,2018-10-10,0.0,0.0,0.0,30.8,62.5,partly-cloudy-day
3561,LAX,2018-10-11,0.0,0.0,0.0,29.5,55.7,partly-cloudy-day
3562,LAX,2018-10-12,8.42,0.0,0.0,35.3,47.0,rain
3563,LAX,2018-10-13,6.13,0.0,0.0,25.9,92.2,rain
3564,LAX,2018-10-14,0.0,0.0,0.0,,64.1,partly-cloudy-day
3565,LAX,2018-10-15,0.0,0.0,0.0,43.6,18.7,clear-day
3566,LAX,2018-10-16,0.0,0.0,0.0,37.1,3.1,wind
3567,LAX,2018-10-17,0.0,0.0,0.0,,1.0,clear-day
3568,LAX,2018-10-18,0.0,0.0,0.0,,0.0,clear-day
3569,LAX,2018-10-19,0.0,0.0,0.0,25.9,0.0,clear-day
3570,LAX,2018-10-20,0.0,0.0,0.0,,10.4,clear-day
3571,LAX,2018-10-21,0.0,0.0,0.0,,23.9,clear-day
3572,LAX,2018-10-22,0.0,0.0,0.0,,64.2,partly-cloudy-day
3573,LAX,2018-10-23,0.0,0.0,0.0,27.7,68.0,partly-cloudy-day
3574,LAX,2018-10-24,0.0,0.0,0.0,,45.8,partly-cloudy-day
3575,LAX,2018-10-25,0.0,0.0,0.0,,51.9,partly-cloudy-day
3576,LAX,2018-10-26,0.0,0.0,0.0,,51.2,partly-cloudy-day
3577,LAX,2018-10-27,0.0,0.0,0.0,,66.8,partly-cloudy-day
3578,LAX,2018-10-28,0.0,0.0,0.0,,82.0,cloudy
3579,LAX,2018-10-29,0.0,0.0,0.0,,51.7,partly-cloudy-day
3580,LAX,2018-10-30,0.0,0.0,0.0,,34.3,partly-cloudy-day
3581,LAX,2018-10-31,0.0,0.0,0.0,,38.1,partly-cloudy-day
3582,LAX,2018-11-01,0.0,0.0,0.0,,54.6,partly-cloudy-day
3583,LAX,2018-11-02,0.0,0.0,0.0,,32.4,partly-cloudy-day
3584,LAX,2018-11-03,0.0,0.0,0.0,,24.3,clear-day
3585,LAX,2018-11-04,0.0,0.0,0.0,,57.0,partly-cloudy-day
3586,LAX,2018-11-05,0.0,0.0,0.0,,57.6,partly-cloudy-day
3587,LAX,2018-11-06,0.0,0.0,0.0,,46.6,partly-cloudy-day
3588,LAX,2018-11-07,0.0,0.0,0.0,,77.8,cloudy
3589,LAX,2018-11-08,0.0,0.0,0.0,,44.0,partly-cloudy-day
3590,LAX,2018-11-09,0.0,0.0,0.0,,38.2,partly-cloudy-day
3591,LAX,2018-11-10,0.0,0.0,0.0,,57.0,partly-cloudy-day
3592,LAX,2018-11-11,0.0,0.0,0.0,,36.1,partly-cloudy-day
3593,LAX,2018-11-12,0.0,0.0,0.0,,20.7,clear-day
3594,LAX,2018-11-13,0.0,0.0,0.0,,49.2,partly-cloudy-day
3595,LAX,2018-11-14,0.0,0.0,0.0,,37.1,partly-cloudy-day
3596,LAX,2018-11-15,0.0,0.0,0.0,,59.8,partly-cloudy-day
3597,LAX,2018-11-16,0.0,0.0,0.0,,54.7,partly-cloudy-day
3598,LAX,2018-11-17,0.0,0.0,0.0,,77.1,cloudy
3599,LAX,2018-11-18,0.0,0.0,0.0,,52.9,partly-cloudy-day
3600,LAX,2018-11-19,0.0,0.0,0.0,,76.7,cloudy
3601,LAX,2018-11-20,0.0,0.0,0.0,,31.8,partly-cloudy-day
3602,LAX,2018-11-21,0.37,0.0,0.0,,68.2,rain
3603,LAX,2018-11-22,15.25,0.0,0.0,37.1,66.8,rain
3604,LAX,2018-11-23,0.0,0.0,0.0,,33.1,partly-cloudy-day
3605,LAX,2018-11-24,0.0,0.0,0.0,,28.3,partly-cloudy-day
3606,LAX,2018-11-25,0.0,0.0,0.0,,43.2,partly-cloudy-day
3607,LAX,2018-11-26,0.0,0.0,0.0,,21.8,clear-day
3608,LAX,2018-11-27,0.0,0.0,0.0,,67.2,partly-cloudy-day
3609,LAX,2018-11-28,0.3,0.0,0.0,,84.1,rain
3610,LAX,2018-11-29,35.39,0.0,0.0,54.1,92.8,rain
3611,LAX,2018-11-30,0.18,0.0,0.0,42.5,55.1,rain
3612,LAX,2018-12-01,0.0,0.0,0.0,51.8,38.7,wind
3613,LAX,2018-12-02,0.0,0.0,0.0,35.1,35.8,wind
3614,LAX,2018-12-03,0.0,0.0,0.0,,46.4,partly-cloudy-day
3615,LAX,2018-12-04,0.0,0.0,0.0,,52.7,partly-cloudy-day
3616,LAX,2018-12-05,2.65,0.0,0.0,40.7,96.3,rain
3617,LAX,2018-12-06,34.93,0.0,0.0,44.6,81.8,rain
3618,LAX,2018-12-07,0.29,0.0,0.0,,36.1,rain
3619,LAX,2018-12-08,0.0,0.0,0.0,,18.8,clear-day
3620,LAX,2018-12-09,0.0,0.0,0.0,,64.1,partly-cloudy-day
3621,LAX,2018-12-10,0.0,0.0,0.0,,76.3,cloudy
3622,LAX,2018-12-11,0.0,0.0,0.0,,33.2,partly-cloudy-day
3623,LAX,2018-12-12,0.0,0.0,0.0,,52.2,partly-cloudy-day
3624,LAX,2018-12-13,0.0,0.0,0.0,,21.4,clear-day
3625,LAX,2018-12-14,0.0,0.0,0.0,,84.9,cloudy
3626,LAX,2018-12-15,0.0,0.0,0.0,,19.3,clear-day
3627,LAX,2018-12-16,0.0,0.0,0.0,,47.8,partly-cloudy-day
3628,LAX,2018-12-17,0.0,0.0,0.0,,81.4,cloudy
3629,LAX,2018-12-18,0.0,0.0,0.0,,60.8,partly-cloudy-day
3630,LAX,2018-12-19,0.0,0.0,0.0,,35.3,partly-cloudy-day
3631,LAX,2018-12-20,0.0,0.0,0.0,,63.7,partly-cloudy-day
3632,LAX,2018-12-21,0.0,0.0,0.0,,60.5,partly-cloudy-day
3633,LAX,2018-12-22,0.0,0.0,0.0,,60.9,partly-cloudy-day
3634,LAX,2018-12-23,0.0,0.0,0.0,,70.0,partly-cloudy-day
3635,LAX,2018-12-24,0.0,0.0,0.0,29.5,81.6,cloudy
3636,LAX,2018-12-25,0.0,0.0,0.0,53.0,40.8,wind
3637,LAX,2018-12-26,0.0,0.0,0.0,40.7,29.7,partly-cloudy-day
3638,LAX,2018-12-27,0.0,0.0,0.0,51.3,41.9,wind
3639,LAX,2018-12-28,0.0,0.0,0.0,41.7,7.8,clear-day
3640,LAX,2018-12-29,0.0,0.0,0.0,,9.4,clear-day
3641,LAX,2018-12-30,0.0,0.0,0.0,,26.3,partly-cloudy-day
3642,LAX,2018-12-31,0.0,0.0,0.0,,61.0,partly-cloudy-day
3643,LAX,2019-01-01,0.0,0.0,0.0,40.6,15.5,clear-day
3644,LAX,2019-01-02,0.0,0.0,0.0,,10.6,clear-day
3645,LAX,2019-01-03,0.0,0.0,0.0,,10.4,clear-day
3646,LAX,2019-01-04,0.0,0.0,0.0,,14.5,clear-day
3647,LAX,2019-01-05,14.31,0.0,0.0,27.7,77.9,rain
3648,LAX,2019-01-06,0.01,0.0,0.0,,51.4,rain
3649,LAX,2019-01-07,5.56,0.0,0.0,27.7,61.4,rain
3650,LAX,2019-01-08,0.0,0.0,0.0,,46.4,partly-cloudy-day
