,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance
167,2020-01-17,UA,UA_CODESHARE,UA,3897,ZW,N453AW,3897,12264,IAD,"Washington, DC",13931,ORF,"Norfolk, VA",1710,1815,N,65,1,157
168,2020-01-28,B6,B6,B6,1246,B6,N307JB,1246,11057,CLT,"Charlotte, NC",10721,BOS,"Boston, MA",1043,1250,N,127,1,728
169,2020-01-22,WN,WN,WN,113,WN,N7887A,113,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",1440,1700,N,140,1,842
170,2020-01-03,AA,AA_CODESHARE,AA,5132,OH,N708PS,5132,11278,DCA,"Washington, DC",14685,SAV,"Savannah, GA",1150,1344,N,114,1,519
171,2020-01-11,NK,NK,NK,736,NK,N512NK,736,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",1330,1935,N,245,1,1744
172,2020-01-20,DL,DL,DL,952,DL,N315DN,952,11278,DCA,"Washington, DC",13487,MSP,"Minneapolis, MN",1954,2142,N,168,1,931
173,2020-01-17,UA,UA_CODESHARE,UA,5399,OO,N857AS,5399,14696,SBN,"South Bend, IN",13930,ORD,"Chicago, IL",800,815,N,75,1,84
174,2020-01-16,AA,AA_CODESHARE,AA,5377,OH,N551NN,5377,14122,PIT,"Pittsburgh, PA",14100,PHL,"Philadelphia, PA",1520,1636,N,76,1,268
175,2020-01-31,NK,NK,NK,258,NK,N623NK,258,14635,RSW,"Fort Myers, FL",11066,CMH,"Columbus, OH",1037,1306,N,149,1,930
176,2020-01-20,AA,AA_CODESHARE,AA,4616,YX,N406YX,4616,10693,BNA,"Nashville, TN",11278,DCA,"Washington, DC",604,849,N,105,1,562
177,2020-01-21,AA,AA_CODESHARE,AA,3799,MQ,N805AE,3799,11057,CLT,"Charlotte, NC",10990,CHO,"Charlottesville, VA",1120,1232,N,72,1,245
178,2020-01-10,AA,AA_CODESHARE,AA,3986,MQ,N263NN,3986,11298,DFW,"Dallas/Fort Worth, TX",10781,BTR,"Baton Rouge, LA",728,854,N,86,1,383
179,2020-01-28,WN,WN,WN,1848,WN,N464WN,1848,14057,PDX,"Portland, OR",13796,OAK,"Oakland, CA",550,730,N,100,1,543
180,2020-01-15,B6,B6,B6,828,B6,N534JB,828,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",1938,2214,N,156,1,937
181,2020-01-23,UA,UA_CODESHARE,UA,3925,ZW,N444ZW,3925,11267,DAY,"Dayton, OH",13930,ORD,"Chicago, IL",1425,1454,N,89,1,240
182,2020-01-11,UA,UA_CODESHARE,UA,3606,YX,N865RW,3606,10785,BTV,"Burlington, VT",13930,ORD,"Chicago, IL",715,912,N,177,1,763
183,2020-01-08,DL,DL_CODESHARE,DL,4919,9E,N136EV,4919,12953,LGA,"New York, NY",14492,RDU,"Raleigh/Durham, NC",1845,2047,N,122,1,431
184,2020-01-27,AA,AA_CODESHARE,AA,4444,YX,N112HQ,4444,10693,BNA,"Nashville, TN",12953,LGA,"New York, NY",707,1029,N,142,1,764
185,2020-01-16,WN,WN,WN,4454,WN,N478WN,4454,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",1725,1845,N,80,1,417
186,2020-01-22,DL,DL_CODESHARE,DL,4949,9E,N136EV,4949,12953,LGA,"New York, NY",11995,GSO,"Greensboro/High Point, NC",859,1105,N,126,1,461
187,2020-01-23,HA,HA,HA,208,HA,N493HA,208,12173,HNL,"Honolulu, HI",12758,KOA,"Kona, HI",930,1018,N,48,1,163
188,2020-01-13,AA,AA_CODESHARE,AA,4377,YX,N417YX,4377,10785,BTV,"Burlington, VT",14100,PHL,"Philadelphia, PA",530,716,N,106,1,335
189,2020-01-03,AA,AA_CODESHARE,AA,5748,YV,N934FJ,5748,11298,DFW,"Dallas/Fort Worth, TX",11775,FSD,"Sioux Falls, SD",1636,1844,N,128,1,737
190,2020-01-25,AA,AA,AA,1920,AA,N124US,1920,14100,PHL,"Philadelphia, PA",13930,ORD,"Chicago, IL",1055,1238,N,163,1,678
191,2020-01-30,B6,B6,B6,23,B6,N983JT,23,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",540,906,N,386,1,2475
192,2020-01-06,WN,WN,WN,2164,WN,N8618N,2164,12339,IND,"Indianapolis, IN",13198,MCI,"Kansas City, MO",640,720,N,100,1,451
193,2020-01-23,AA,AA,AA,1539,AA,N711UW,1539,11057,CLT,"Charlotte, NC",11618,EWR,"Newark, NJ",920,1112,N,112,1,529
194,2020-01-12,UA,UA_CODESHARE,UA,4025,EV,N618UX,4025,13930,ORD,"Chicago, IL",11193,CVG,"Cincinnati, OH",1545,1808,N,83,1,264
195,2020-01-22,DL,DL,DL,1706,DL,N809DN,1706,12892,LAX,"Los Angeles, CA",11433,DTW,"Detroit, MI",905,1627,N,262,1,1979
196,2020-01-23,WN,WN,WN,2179,WN,N8681M,2179,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",1520,1645,N,85,1,386
197,2020-01-26,AA,AA,AA,228,AA,N940AN,228,11298,DFW,"Dallas/Fort Worth, TX",14747,SEA,"Seattle, WA",655,924,N,269,1,1660
198,2020-01-04,WN,WN,WN,4084,WN,N426WN,4084,13204,MCO,"Orlando, FL",14307,PVD,"Providence, RI",1705,1935,N,150,1,1072
199,2020-01-05,DL,DL,DL,2412,DL,N323US,2412,12478,JFK,"New York, NY",10397,ATL,"Atlanta, GA",1335,1609,N,154,1,760
200,2020-01-28,AA,AA_CODESHARE,AA,3487,MQ,N688AE,3487,12915,LCH,"Lake Charles, LA",11298,DFW,"Dallas/Fort Worth, TX",520,640,N,80,1,295
201,2020-01-13,B6,B6,B6,24,B6,N987JT,24,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",530,1348,N,318,1,2475
202,2020-01-31,AS,AS,AS,561,AS,N524AS,561,14908,SNA,"Santa Ana, CA",14057,PDX,"Portland, OR",2040,2309,N,149,1,859
203,2020-01-23,AA,AA,AA,1848,AA,N163AA,1848,13204,MCO,"Orlando, FL",14100,PHL,"Philadelphia, PA",1630,1858,N,148,1,861
204,2020-01-08,AA,AA,AA,1974,AA,N956UW,1974,12953,LGA,"New York, NY",14100,PHL,"Philadelphia, PA",1530,1652,N,82,1,96
205,2020-01-27,NK,NK,NK,259,NK,N536NK,259,10158,ACY,"Atlantic City, NJ",11697,FLL,"Fort Lauderdale, FL",615,907,N,172,1,977
206,2020-01-05,UA,UA_CODESHARE,UA,6215,YV,N85351,6215,12992,LIT,"Little Rock, AR",12266,IAH,"Houston, TX",1146,1323,N,97,1,374
207,2020-01-22,DL,DL_CODESHARE,DL,3869,OO,N944SW,3869,14696,SBN,"South Bend, IN",11433,DTW,"Detroit, MI",1520,1640,N,80,1,157
208,2020-01-07,B6,B6,B6,306,B6,N552JB,306,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",1252,1553,N,181,1,1065
209,2020-01-03,AA,AA,AA,1997,AA,N507AY,1997,14100,PHL,"Philadelphia, PA",12892,LAX,"Los Angeles, CA",1732,2045,N,373,1,2402
210,2020-01-21,DL,DL,DL,1998,DL,N917DN,1998,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",1820,2022,N,122,1,594
211,2020-01-10,UA,UA,UA,1764,UA,N803UA,1764,11298,DFW,"Dallas/Fort Worth, TX",13930,ORD,"Chicago, IL",645,907,N,142,1,801
212,2020-01-10,AA,AA_CODESHARE,AA,3333,MQ,N606AE,3333,11995,GSO,"Greensboro/High Point, NC",13930,ORD,"Chicago, IL",747,910,N,143,1,589
213,2020-01-17,UA,UA,UA,376,UA,N38417,376,14107,PHX,"Phoenix, AZ",11292,DEN,"Denver, CO",1444,1633,N,109,1,602
214,2020-01-11,DL,DL_CODESHARE,DL,5528,9E,N8694A,5528,10408,ATW,"Appleton, WI",13487,MSP,"Minneapolis, MN",1156,1318,N,82,1,236
215,2020-01-09,AS,AS,AS,1768,AS,N251AK,1768,14057,PDX,"Portland, OR",12892,LAX,"Los Angeles, CA",600,830,N,150,1,834
216,2020-01-12,UA,UA,UA,393,UA,N477UA,393,12953,LGA,"New York, NY",11292,DEN,"Denver, CO",1355,1633,N,278,1,1620
217,2020-01-14,WN,WN,WN,838,WN,N943WN,838,11057,CLT,"Charlotte, NC",10821,BWI,"Baltimore, MD",815,950,N,95,1,361
218,2020-01-20,DL,DL,DL,2034,DL,N918DH,2034,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",1520,1654,N,94,1,356
219,2020-01-24,AA,AA_CODESHARE,AA,5337,OH,N526EA,5337,14100,PHL,"Philadelphia, PA",15096,SYR,"Syracuse, NY",1419,1528,N,69,1,228
220,2020-01-17,UA,UA_CODESHARE,UA,4478,EV,N618UX,4478,13930,ORD,"Chicago, IL",11278,DCA,"Washington, DC",1700,2005,N,125,1,612
221,2020-01-28,UA,UA_CODESHARE,UA,5990,OO,N789SK,5990,14771,SFO,"San Francisco, CA",10372,ASE,"Aspen, CO",1040,1419,N,159,1,848
222,2020-01-13,AA,AA_CODESHARE,AA,4942,PT,N630AE,4942,13230,MDT,"Harrisburg, PA",14100,PHL,"Philadelphia, PA",619,718,N,59,1,84
223,2020-01-03,AA,AA_CODESHARE,AA,3994,MQ,N804AE,3994,11067,CMI,"Champaign/Urbana, IL",11298,DFW,"Dallas/Fort Worth, TX",1542,1808,N,146,1,692
224,2020-01-22,DL,DL,DL,2387,DL,N944AT,2387,10397,ATL,"Atlanta, GA",11252,DAB,"Daytona Beach, FL",928,1047,N,79,1,366
225,2020-01-05,WN,WN,WN,3242,WN,N237WN,3242,13198,MCI,"Kansas City, MO",13342,MKE,"Milwaukee, WI",1400,1525,N,85,1,436
226,2020-01-24,NK,NK,NK,239,NK,N647NK,239,10721,BOS,"Boston, MA",14635,RSW,"Fort Myers, FL",1515,1900,N,225,1,1249
227,2020-01-19,B6,B6,B6,315,B6,N283JB,315,15096,SYR,"Syracuse, NY",12478,JFK,"New York, NY",940,1055,N,75,1,209
228,2020-01-12,UA,UA,UA,782,UA,N77431,782,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",1940,2225,N,165,1,801
229,2020-01-26,NK,NK,NK,374,NK,N910NK,374,10732,BQN,"Aguadilla, PR",11697,FLL,"Fort Lauderdale, FL",424,600,N,156,1,982
230,2020-01-19,UA,UA_CODESHARE,UA,3915,ZW,N456ZW,3915,13930,ORD,"Chicago, IL",10257,ALB,"Albany, NY",1445,1749,N,124,1,723
231,2020-01-30,DL,DL,DL,2106,DL,N900DE,2106,10397,ATL,"Atlanta, GA",13198,MCI,"Kansas City, MO",820,935,N,135,1,692
232,2020-01-17,DL,DL,DL,994,DL,N321DH,994,10721,BOS,"Boston, MA",13487,MSP,"Minneapolis, MN",800,1029,N,209,1,1124
233,2020-01-09,AA,AA,AA,1935,AA,N755US,1935,14689,SBA,"Santa Barbara, CA",14107,PHX,"Phoenix, AZ",1002,1232,N,90,1,455
234,2020-01-05,UA,UA,UA,599,UA,N494UA,599,10721,BOS,"Boston, MA",13930,ORD,"Chicago, IL",1541,1735,N,174,1,867
235,2020-01-01,DL,DL_CODESHARE,DL,4315,OO,N873AS,4315,11823,FWA,"Fort Wayne, IN",11433,DTW,"Detroit, MI",630,744,N,74,1,128
236,2020-01-14,WN,WN,WN,4404,WN,N275WN,4404,14107,PHX,"Phoenix, AZ",14679,SAN,"San Diego, CA",1120,1140,N,80,1,304
237,2020-01-10,UA,UA_CODESHARE,UA,3778,ZW,N468AW,3778,12264,IAD,"Washington, DC",12451,JAX,"Jacksonville, FL",1715,1929,N,134,1,630
238,2020-01-22,DL,DL_CODESHARE,DL,3931,OO,N295SY,3931,12892,LAX,"Los Angeles, CA",10140,ABQ,"Albuquerque, NM",855,1150,N,115,1,677
239,2020-01-21,UA,UA_CODESHARE,UA,5567,OO,N208SY,5567,13851,OKC,"Oklahoma City, OK",13930,ORD,"Chicago, IL",829,1043,N,134,1,693
240,2020-01-27,WN,WN,WN,1670,WN,N271LV,1670,10693,BNA,"Nashville, TN",11278,DCA,"Washington, DC",1545,1820,N,95,1,562
241,2020-01-09,DL,DL_CODESHARE,DL,5937,YX,N207JQ,5937,13198,MCI,"Kansas City, MO",10721,BOS,"Boston, MA",1625,2029,N,184,1,1256
242,2020-01-23,DL,DL,DL,2003,DL,N922DX,2003,13871,OMA,"Omaha, NE",10397,ATL,"Atlanta, GA",715,1037,N,142,1,821
243,2020-01-27,AA,AA,AA,636,AA,N124US,636,10529,BDL,"Hartford, CT",14100,PHL,"Philadelphia, PA",530,651,N,81,1,196
244,2020-01-10,AA,AA_CODESHARE,AA,4616,YX,N103HQ,4616,10693,BNA,"Nashville, TN",11278,DCA,"Washington, DC",604,849,N,105,1,562
245,2020-01-01,UA,UA,UA,2004,UA,N487UA,2004,14057,PDX,"Portland, OR",13930,ORD,"Chicago, IL",650,1241,N,231,1,1739
246,2020-01-05,B6,B6,B6,1802,B6,N994JL,1802,11697,FLL,"Fort Lauderdale, FL",12478,JFK,"New York, NY",2009,2259,N,170,1,1069
247,2020-01-13,AA,AA_CODESHARE,AA,4086,MQ,N697AB,4086,13930,ORD,"Chicago, IL",14730,SDF,"Louisville, KY",1545,1810,N,85,1,286
248,2020-01-29,WN,WN,WN,1567,WN,N789SW,1567,11259,DAL,"Dallas, TX",14683,SAT,"San Antonio, TX",1740,1850,N,70,1,247
249,2020-01-13,AA,AA,AA,599,AA,N559UW,599,14107,PHX,"Phoenix, AZ",11057,CLT,"Charlotte, NC",203,757,N,234,1,1773
250,2020-01-25,UA,UA_CODESHARE,UA,4394,EV,N17560,4394,11618,EWR,"Newark, NJ",11278,DCA,"Washington, DC",1630,1752,N,82,1,199
251,2020-01-13,AS,AS_CODESHARE,AS,2066,QX,N445QX,2066,14057,PDX,"Portland, OR",14747,SEA,"Seattle, WA",1230,1330,N,60,1,129
252,2020-01-29,AS,AS_CODESHARE,AS,2487,QX,N645QX,2487,12892,LAX,"Los Angeles, CA",15023,STS,"Santa Rosa, CA",1510,1653,N,103,1,400
253,2020-01-08,AS,AS_CODESHARE,AS,2526,QX,N645QX,2526,15023,STS,"Santa Rosa, CA",14679,SAN,"San Diego, CA",1735,1914,N,99,1,508
254,2020-01-19,AA,AA_CODESHARE,AA,3947,MQ,N247NN,3947,14576,ROC,"Rochester, NY",13930,ORD,"Chicago, IL",1818,1933,N,135,1,528
255,2020-01-28,AA,AA_CODESHARE,AA,4641,YX,N119HQ,4641,12124,HHH,"Hilton Head, SC",11057,CLT,"Charlotte, NC",1443,1557,N,74,1,207
256,2020-01-10,WN,WN,WN,1423,WN,N258WN,1423,14057,PDX,"Portland, OR",14107,PHX,"Phoenix, AZ",1425,1800,N,155,1,1009
257,2020-01-02,AA,AA,AA,550,AA,N582UW,550,14027,PBI,"West Palm Beach/Palm Beach, FL",11057,CLT,"Charlotte, NC",813,1013,N,120,1,590
258,2020-01-14,WN,WN,WN,671,WN,N200WN,671,11042,CLE,"Cleveland, OH",10693,BNA,"Nashville, TN",1550,1635,N,105,1,448
259,2020-01-23,DL,DL_CODESHARE,DL,5120,9E,N981EV,5120,12478,JFK,"New York, NY",10785,BTV,"Burlington, VT",1229,1352,N,83,1,266
260,2020-01-14,DL,DL,DL,1597,DL,N385DZ,1597,13487,MSP,"Minneapolis, MN",10849,BZN,"Bozeman, MT",1940,2117,N,157,1,874
261,2020-01-19,G4,G4,G4,1385,G4,245NV,1385,11193,CVG,"Cincinnati, OH",12892,LAX,"Los Angeles, CA",730,928,N,298,1,1900
262,2020-01-24,DL,DL,DL,3055,DL,N511DN,3055,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1635,1832,N,117,1,594
263,2020-01-11,UA,UA_CODESHARE,UA,4893,C5,N16178,4893,10792,BUF,"Buffalo, NY",11618,EWR,"Newark, NJ",1720,1900,N,100,1,282
264,2020-01-16,WN,WN,WN,1356,WN,N8671D,1356,11292,DEN,"Denver, CO",15016,STL,"St. Louis, MO",1245,1545,N,120,1,770
265,2020-01-13,AA,AA_CODESHARE,AA,3643,MQ,N933JN,3643,13930,ORD,"Chicago, IL",15048,SUX,"Sioux City, IA",1043,1230,N,107,1,436
266,2020-01-07,UA,UA,UA,464,UA,N412UA,464,11298,DFW,"Dallas/Fort Worth, TX",11292,DEN,"Denver, CO",1335,1444,N,129,1,641
267,2020-01-13,AA,AA_CODESHARE,AA,4262,MQ,N263NN,4262,14986,SRQ,"Sarasota/Bradenton, FL",11298,DFW,"Dallas/Fort Worth, TX",1505,1711,N,186,1,945
268,2020-01-05,UA,UA_CODESHARE,UA,4611,AX,N12126,4611,11122,CPR,"Casper, WY",11292,DEN,"Denver, CO",1125,1236,N,71,1,230
269,2020-01-10,UA,UA_CODESHARE,UA,4630,AX,N839HK,4630,11292,DEN,"Denver, CO",13029,LNK,"Lincoln, NE",1110,1342,N,92,1,423
270,2020-01-06,AA,AA_CODESHARE,AA,6025,CP,N217NN,6025,12892,LAX,"Los Angeles, CA",13851,OKC,"Oklahoma City, OK",701,1151,N,170,1,1187
271,2020-01-13,DL,DL,DL,3015,DL,N351DN,3015,12953,LGA,"New York, NY",13204,MCO,"Orlando, FL",1850,2148,N,178,1,950
272,2020-01-30,DL,DL_CODESHARE,DL,4772,9E,N980EV,4772,14576,ROC,"Rochester, NY",12478,JFK,"New York, NY",1020,1148,N,88,1,264
273,2020-01-07,AA,AA_CODESHARE,AA,5480,OH,N259PS,5480,11267,DAY,"Dayton, OH",12953,LGA,"New York, NY",1214,1416,N,122,1,549
274,2020-01-24,UA,UA_CODESHARE,UA,6232,YV,N88327,6232,14100,PHL,"Philadelphia, PA",12266,IAH,"Houston, TX",1236,1534,N,238,1,1325
275,2020-01-28,DL,DL_CODESHARE,DL,3758,OO,N295SY,3758,13871,OMA,"Omaha, NE",12892,LAX,"Los Angeles, CA",718,910,N,232,1,1330
276,2020-01-29,DL,DL,DL,2719,DL,N331NW,2719,15304,TPA,"Tampa, FL",10721,BOS,"Boston, MA",1950,2246,N,176,1,1185
277,2020-01-21,AA,AA_CODESHARE,AA,3646,MQ,N818AE,3646,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",2200,2348,N,108,1,419
278,2020-01-01,WN,WN,WN,674,WN,N8310C,674,13796,OAK,"Oakland, CA",13830,OGG,"Kahului, HI",1605,1955,N,350,1,2349
279,2020-01-24,AA,AA_CODESHARE,AA,4179,MQ,N271NN,4179,14492,RDU,"Raleigh/Durham, NC",13930,ORD,"Chicago, IL",1813,1945,N,152,1,646
280,2020-01-02,UA,UA_CODESHARE,UA,5926,OO,N785SK,5926,14771,SFO,"San Francisco, CA",10372,ASE,"Aspen, CO",1733,2046,N,133,1,848
281,2020-01-01,WN,WN,WN,4731,WN,N7836A,4731,13232,MDW,"Chicago, IL",14107,PHX,"Phoenix, AZ",1810,2100,N,230,1,1444
282,2020-01-21,UA,UA_CODESHARE,UA,4706,AX,N11155,4706,15016,STL,"St. Louis, MO",11292,DEN,"Denver, CO",810,958,N,168,1,770
283,2020-01-30,DL,DL,DL,1381,DL,N539US,1381,12892,LAX,"Los Angeles, CA",12982,LIH,"Lihue, HI",1752,2215,N,383,1,2615
284,2020-01-07,DL,DL,DL,406,DL,N900PC,406,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1229,1418,N,109,1,581
285,2020-01-09,UA,UA_CODESHARE,UA,4778,AX,N13132,4778,13930,ORD,"Chicago, IL",13367,MLI,"Moline, IL",1140,1244,N,64,1,139
286,2020-01-12,NK,NK,NK,1009,NK,N695NK,1009,14100,PHL,"Philadelphia, PA",11697,FLL,"Fort Lauderdale, FL",1800,2101,N,181,1,992
287,2020-01-28,AA,AA_CODESHARE,AA,5300,OH,N609NN,5300,14193,PNS,"Pensacola, FL",11057,CLT,"Charlotte, NC",907,1156,N,109,1,488
288,2020-01-20,WN,WN,WN,1859,WN,N8697C,1859,10397,ATL,"Atlanta, GA",14683,SAT,"San Antonio, TX",1925,2110,N,165,1,874
289,2020-01-26,G4,G4,G4,602,G4,276NV,602,14314,PVU,"Provo, UT",10466,AZA,"Phoenix, AZ",1611,1743,N,92,1,477
290,2020-01-02,G4,G4,G4,2372,G4,318NV,2372,12544,USA,"Concord, NC",14761,SFB,"Sanford, FL",1339,1509,N,90,1,457
291,2020-01-03,UA,UA_CODESHARE,UA,4498,G7,N153GJ,4498,11292,DEN,"Denver, CO",11423,DSM,"Des Moines, IA",2040,2328,N,108,1,589
292,2020-01-08,UA,UA,UA,311,UA,N454UA,311,11292,DEN,"Denver, CO",14831,SJC,"San Jose, CA",945,1137,N,172,1,948
293,2020-01-05,AA,AA,AA,832,AA,N836AW,832,11637,FAR,"Fargo, ND",14107,PHX,"Phoenix, AZ",1800,2030,N,210,1,1225
294,2020-01-08,UA,UA_CODESHARE,UA,5652,OO,N127SY,5652,13851,OKC,"Oklahoma City, OK",13930,ORD,"Chicago, IL",1808,2024,N,136,1,693
295,2020-01-03,WN,WN,WN,3948,WN,N416WN,3948,11292,DEN,"Denver, CO",14057,PDX,"Portland, OR",600,755,N,175,1,991
296,2020-01-28,AA,AA_CODESHARE,AA,5709,OH,N508AE,5709,11057,CLT,"Charlotte, NC",15624,VPS,"Valparaiso, FL",1639,1735,N,116,1,460
297,2020-01-20,DL,DL_CODESHARE,DL,3906,OO,N8884E,3906,10397,ATL,"Atlanta, GA",10731,BQK,"Brunswick, GA",1505,1615,N,70,1,238
298,2020-01-01,AA,AA,AA,2111,AA,N955UW,2111,14100,PHL,"Philadelphia, PA",12953,LGA,"New York, NY",1057,1200,N,63,1,96
299,2020-01-15,WN,WN,WN,59,WN,N214WN,59,11259,DAL,"Dallas, TX",12191,HOU,"Houston, TX",2100,2205,N,65,1,239
300,2020-01-02,AA,AA,AA,858,AA,N848NN,858,15016,STL,"St. Louis, MO",11057,CLT,"Charlotte, NC",727,1025,N,118,1,575
301,2020-01-10,AS,AS_CODESHARE,AS,2456,QX,N434MK,2456,11603,EUG,"Eugene, OR",14747,SEA,"Seattle, WA",1915,2032,N,77,1,234
302,2020-01-21,DL,DL_CODESHARE,DL,5316,9E,N686BR,5316,11057,CLT,"Charlotte, NC",11193,CVG,"Cincinnati, OH",925,1052,N,87,1,335
303,2020-01-23,UA,UA,UA,1981,UA,N69816,1981,12892,LAX,"Los Angeles, CA",12266,IAH,"Houston, TX",1200,1719,N,199,1,1379
304,2020-01-09,WN,WN,WN,961,WN,N278WN,961,14107,PHX,"Phoenix, AZ",13198,MCI,"Kansas City, MO",1850,2215,N,145,1,1044
305,2020-01-12,AA,AA,AA,1283,AA,N103NN,1283,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",1005,1130,N,85,1,187
306,2020-01-24,AA,AA,AA,1260,AA,N951AA,1260,14771,SFO,"San Francisco, CA",11298,DFW,"Dallas/Fort Worth, TX",1206,1744,N,218,1,1464
307,2020-01-22,DL,DL,DL,675,DL,N858DZ,675,11433,DTW,"Detroit, MI",14831,SJC,"San Jose, CA",820,1104,N,344,1,2062
308,2020-01-17,WN,WN,WN,2079,WN,N279WN,2079,11259,DAL,"Dallas, TX",14107,PHX,"Phoenix, AZ",1715,1900,N,165,1,879
309,2020-01-10,DL,DL_CODESHARE,DL,4245,OO,N8903A,4245,11433,DTW,"Detroit, MI",14150,PLN,"Pellston, MI",2015,2141,N,86,1,243
310,2020-01-02,B6,B6,B6,990,B6,N971JT,990,13204,MCO,"Orlando, FL",12478,JFK,"New York, NY",601,830,N,149,1,944
311,2020-01-07,WN,WN,WN,2079,WN,N240WN,2079,13796,OAK,"Oakland, CA",12889,LAS,"Las Vegas, NV",2230,2355,N,85,1,407
312,2020-01-14,DL,DL_CODESHARE,DL,4997,9E,N915XJ,4997,11433,DTW,"Detroit, MI",10792,BUF,"Buffalo, NY",955,1119,N,84,1,241
313,2020-01-10,UA,UA,UA,2281,UA,N494UA,2281,12266,IAH,"Houston, TX",12094,HDN,"Hayden, CO",1155,1354,N,179,1,985
314,2020-01-07,AA,AA,AA,1919,AA,N344AN,1919,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",1815,2059,N,164,1,861
315,2020-01-04,NK,NK,NK,575,NK,N616NK,575,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",2120,2221,N,61,1,197
316,2020-01-27,UA,UA,UA,1938,UA,N33209,1938,14057,PDX,"Portland, OR",11292,DEN,"Denver, CO",1611,1939,N,148,1,991
317,2020-01-17,WN,WN,WN,1425,WN,N904WN,1425,13796,OAK,"Oakland, CA",14747,SEA,"Seattle, WA",2135,2345,N,130,1,672
318,2020-01-28,DL,DL_CODESHARE,DL,4275,OO,N460SW,4275,14150,PLN,"Pellston, MI",11433,DTW,"Detroit, MI",1358,1516,N,78,1,243
319,2020-01-12,UA,UA,UA,1508,UA,N418UA,1508,11292,DEN,"Denver, CO",14679,SAN,"San Diego, CA",1346,1514,N,148,1,853
320,2020-01-30,DL,DL,DL,332,DL,N912DL,332,10397,ATL,"Atlanta, GA",12217,HSV,"Huntsville, AL",1343,1338,N,55,1,151
321,2020-01-14,DL,DL,DL,1638,DL,N966DL,1638,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",1025,1320,N,115,1,696
322,2020-01-23,WN,WN,WN,1398,WN,N778SW,1398,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",1635,1800,N,85,1,373
323,2020-01-03,AA,AA,AA,1519,AA,N912NN,1519,12889,LAS,"Las Vegas, NV",11298,DFW,"Dallas/Fort Worth, TX",1323,1810,N,167,1,1055
324,2020-01-23,UA,UA,UA,732,UA,N456UA,732,11292,DEN,"Denver, CO",10849,BZN,"Bozeman, MT",935,1130,N,115,1,524
325,2020-01-13,AA,AA_CODESHARE,AA,2978,OO,N713SK,2978,13930,ORD,"Chicago, IL",15096,SYR,"Syracuse, NY",1155,1447,N,112,1,607
326,2020-01-01,AA,AA_CODESHARE,AA,5566,OH,N597NN,5566,11057,CLT,"Charlotte, NC",12217,HSV,"Huntsville, AL",1400,1427,N,87,1,333
327,2020-01-03,AS,AS_CODESHARE,AS,3316,OO,N198SY,3316,14679,SAN,"San Diego, CA",14893,SMF,"Sacramento, CA",735,925,N,110,1,480
328,2020-01-12,DL,DL,DL,1811,DL,N702TW,1811,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",755,1141,N,406,1,2611
329,2020-01-11,UA,UA_CODESHARE,UA,5973,OO,N956SW,5973,11292,DEN,"Denver, CO",10157,ACV,"Arcata/Eureka, CA",1910,2138,N,208,1,1026
330,2020-01-22,DL,DL,DL,1338,DL,N384DN,1338,13342,MKE,"Milwaukee, WI",13487,MSP,"Minneapolis, MN",1518,1642,N,84,1,297
331,2020-01-01,UA,UA_CODESHARE,UA,5763,OO,N854AS,5763,11638,FAT,"Fresno, CA",12892,LAX,"Los Angeles, CA",1051,1215,N,84,1,209
332,2020-01-21,AA,AA_CODESHARE,AA,3441,MQ,N806AE,3441,12478,JFK,"New York, NY",11193,CVG,"Cincinnati, OH",1630,1853,N,143,1,589
333,2020-01-15,DL,DL_CODESHARE,DL,4149,OO,N445SW,4149,15323,TRI,"Bristol/Johnson City/Kingsport, TN",10397,ATL,"Atlanta, GA",1856,2019,N,83,1,227
334,2020-01-27,WN,WN,WN,5420,WN,N8523W,5420,13891,ONT,"Ontario, CA",11292,DEN,"Denver, CO",650,955,N,125,1,819
