,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
88,2018-10-17,AA,AA,AA,2316,AA,N857NN,2316,11298,DFW,"Dallas/Fort Worth, TX",14524,RIC,"Richmond, VA",1430,1428.0,-2.0,14.0,1442.0,1752.0,4.0,1813,1756.0,-17.0,0.0,,0.0,N,163.0,148.0,130.0,1.0,1158.0,,,,,,,,,
89,2019-04-13,NK,NK,NK,938,NK,N694NK,938,14635,RSW,"Fort Myers, FL",10158,ACY,"Atlantic City, NJ",1850,1847.0,-3.0,15.0,1902.0,2100.0,4.0,2118,2104.0,-14.0,0.0,,0.0,N,148.0,137.0,118.0,1.0,982.0,,,,,,,,,
90,2018-01-31,AA,AA,AA,2439,AA,N167AN,2439,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",1355,1350.0,-5.0,25.0,1415.0,1744.0,9.0,1809,1753.0,-16.0,0.0,,0.0,N,194.0,183.0,149.0,1.0,1197.0,,,,,,,,,
91,2018-08-26,AA,AA_CODESHARE,AA,3566,MQ,N259NN,3566,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",1909,1901.0,-8.0,32.0,1933.0,2003.0,8.0,2030,2011.0,-19.0,0.0,,0.0,N,141.0,130.0,90.0,1.0,606.0,,,,,,,,,
92,2019-08-21,AA,AA,AA,2731,AA,N812NN,2731,11057,CLT,"Charlotte, NC",12478,JFK,"New York, NY",1310,1314.0,4.0,35.0,1349.0,1514.0,20.0,1513,1534.0,21.0,0.0,,0.0,N,123.0,140.0,85.0,1.0,541.0,4.0,0.0,17.0,0.0,0.0,,,,
93,2018-03-01,DL,DL_CODESHARE,DL,4612,OO,N431SW,4612,11433,DTW,"Detroit, MI",15096,SYR,"Syracuse, NY",720,713.0,-7.0,18.0,731.0,827.0,6.0,901,833.0,-28.0,0.0,,0.0,N,101.0,80.0,56.0,1.0,374.0,,,,,,,,,
94,2019-10-06,WN,WN,WN,4411,WN,N7734H,4411,14683,SAT,"San Antonio, TX",15016,STL,"St. Louis, MO",750,747.0,-3.0,9.0,756.0,948.0,4.0,955,952.0,-3.0,0.0,,0.0,N,125.0,125.0,112.0,1.0,786.0,,,,,,,,,
95,2019-12-16,DL,DL,DL,1962,DL,N835DN,1962,14027,PBI,"West Palm Beach/Palm Beach, FL",10397,ATL,"Atlanta, GA",900,859.0,-1.0,13.0,912.0,1028.0,6.0,1052,1034.0,-18.0,0.0,,0.0,N,112.0,95.0,76.0,1.0,545.0,,,,,,,,,
96,2019-06-09,AA,AA_CODESHARE,AA,4478,YX,N436YX,4478,12953,LGA,"New York, NY",15919,XNA,"Fayetteville, AR",1340,1343.0,3.0,19.0,1402.0,1542.0,5.0,1551,1547.0,-4.0,0.0,,0.0,N,191.0,184.0,160.0,1.0,1147.0,,,,,,,,,
97,2019-02-21,AA,AA_CODESHARE,AA,5227,OH,N585NN,5227,13342,MKE,"Milwaukee, WI",11057,CLT,"Charlotte, NC",1815,1810.0,-5.0,8.0,1818.0,2103.0,19.0,2125,2122.0,-3.0,0.0,,0.0,N,130.0,132.0,105.0,1.0,651.0,,,,,,,,,
98,2018-01-23,AA,AA_CODESHARE,AA,3413,MQ,N224NN,3413,14193,PNS,"Pensacola, FL",11278,DCA,"Washington, DC",1520,1513.0,-7.0,10.0,1523.0,1800.0,8.0,1830,1808.0,-22.0,0.0,,0.0,N,130.0,115.0,97.0,1.0,816.0,,,,,,,,,
99,2019-11-17,AA,AA,AA,1387,AA,N970AN,1387,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",2036,2036.0,0.0,21.0,2057.0,2159.0,11.0,2216,2210.0,-6.0,0.0,,0.0,N,160.0,154.0,122.0,1.0,888.0,,,,,,,,,
100,2019-01-12,F9,F9,F9,537,F9,N938FR,537,11278,DCA,"Washington, DC",11292,DEN,"Denver, CO",1326,1333.0,7.0,12.0,1345.0,1501.0,10.0,1539,1511.0,-28.0,0.0,,0.0,N,253.0,218.0,196.0,1.0,1476.0,,,,,,,,,
101,2019-09-05,UA,UA_CODESHARE,UA,3698,YX,N638RW,3698,13871,OMA,"Omaha, NE",13930,ORD,"Chicago, IL",1040,1038.0,-2.0,12.0,1050.0,1151.0,16.0,1218,1207.0,-11.0,0.0,,0.0,N,98.0,89.0,61.0,1.0,416.0,,,,,,,,,
102,2018-06-19,AA,AA_CODESHARE,AA,3837,MQ,N848AE,3837,11298,DFW,"Dallas/Fort Worth, TX",10728,BPT,"Beaumont/Port Arthur, TX",2035,2032.0,-3.0,16.0,2048.0,2145.0,5.0,2154,2150.0,-4.0,0.0,,0.0,N,79.0,78.0,57.0,1.0,270.0,,,,,,,,,
103,2019-04-01,UA,UA_CODESHARE,UA,5797,OO,N930EV,5797,13930,ORD,"Chicago, IL",15412,TYS,"Knoxville, TN",935,955.0,20.0,22.0,1017.0,1225.0,4.0,1219,1229.0,10.0,0.0,,0.0,N,104.0,94.0,68.0,1.0,475.0,,,,,,,,,
104,2019-08-21,WN,WN,WN,1911,WN,N7852A,1911,12992,LIT,"Little Rock, AR",15016,STL,"St. Louis, MO",600,559.0,-1.0,10.0,609.0,657.0,4.0,705,701.0,-4.0,0.0,,0.0,N,65.0,62.0,48.0,1.0,296.0,,,,,,,,,
105,2018-04-25,UA,UA_CODESHARE,UA,5950,OO,N203SY,5950,13930,ORD,"Chicago, IL",13230,MDT,"Harrisburg, PA",1405,1421.0,16.0,52.0,1513.0,1740.0,4.0,1659,1744.0,45.0,0.0,,0.0,N,114.0,143.0,87.0,1.0,594.0,8.0,0.0,29.0,0.0,8.0,,,,
106,2018-10-02,AA,AA,AA,1354,AA,N152AA,1354,11278,DCA,"Washington, DC",11298,DFW,"Dallas/Fort Worth, TX",1150,1141.0,-9.0,15.0,1156.0,1336.0,12.0,1415,1348.0,-27.0,0.0,,0.0,N,205.0,187.0,160.0,1.0,1192.0,,,,,,,,,
107,2019-11-21,DL,DL_CODESHARE,DL,4216,OO,N873AS,4216,14869,SLC,"Salt Lake City, UT",11525,EKO,"Elko, NV",2030,2024.0,-6.0,13.0,2037.0,2008.0,4.0,2029,2012.0,-17.0,0.0,,0.0,N,59.0,48.0,31.0,1.0,200.0,,,,,,,,,
108,2019-07-17,AS,AS,AS,837,AS,N486AS,837,14831,SJC,"San Jose, CA",12173,HNL,"Honolulu, HI",700,659.0,-1.0,11.0,710.0,909.0,5.0,940,914.0,-26.0,0.0,,0.0,N,340.0,315.0,299.0,1.0,2417.0,,,,,,,,,
109,2018-11-29,UA,UA_CODESHARE,UA,6010,YV,N85351,6010,10781,BTR,"Baton Rouge, LA",12266,IAH,"Houston, TX",705,700.0,-5.0,11.0,711.0,801.0,4.0,823,805.0,-18.0,0.0,,0.0,N,78.0,65.0,50.0,1.0,253.0,,,,,,,,,
110,2018-02-07,DL,DL_CODESHARE,DL,4886,OO,N244SY,4886,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1400,1353.0,-7.0,20.0,1413.0,1507.0,27.0,1540,1534.0,-6.0,0.0,,0.0,N,100.0,101.0,54.0,1.0,337.0,,,,,,,,,
111,2019-09-13,AS,AS,AS,1043,AS,N852VA,1043,10423,AUS,"Austin, TX",14747,SEA,"Seattle, WA",620,619.0,-1.0,14.0,633.0,842.0,20.0,845,902.0,17.0,0.0,,0.0,N,265.0,283.0,249.0,1.0,1770.0,0.0,0.0,17.0,0.0,0.0,,,,
112,2019-08-28,AA,AA_CODESHARE,AA,3963,MQ,N855AE,3963,11298,DFW,"Dallas/Fort Worth, TX",12206,HRL,"Harlingen/San Benito, TX",850,842.0,-8.0,14.0,856.0,1003.0,3.0,1026,1006.0,-20.0,0.0,,0.0,N,96.0,84.0,67.0,1.0,461.0,,,,,,,,,
113,2018-06-03,DL,DL,DL,411,DL,N943AT,411,15304,TPA,"Tampa, FL",12478,JFK,"New York, NY",1505,1505.0,0.0,16.0,1521.0,1744.0,31.0,1749,1815.0,26.0,0.0,,0.0,N,164.0,190.0,143.0,1.0,1005.0,0.0,0.0,26.0,0.0,0.0,,,,
114,2019-10-14,WN,WN,WN,312,WN,N735SA,312,13198,MCI,"Kansas City, MO",14679,SAN,"San Diego, CA",1835,1830.0,-5.0,10.0,1840.0,1948.0,3.0,1955,1951.0,-4.0,0.0,,0.0,N,200.0,201.0,188.0,1.0,1334.0,,,,,,,,,
115,2019-07-29,AS,AS_CODESHARE,AS,2054,QX,N439QX,2054,10713,BOI,"Boise, ID",14057,PDX,"Portland, OR",750,741.0,-9.0,11.0,752.0,754.0,8.0,805,802.0,-3.0,0.0,,0.0,N,75.0,81.0,62.0,1.0,344.0,,,,,,,,,
116,2018-10-10,AA,AA,AA,1848,AA,N580UW,1848,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",1252,1246.0,-6.0,16.0,1302.0,1505.0,10.0,1524,1515.0,-9.0,0.0,,0.0,N,152.0,149.0,123.0,1.0,861.0,,,,,,,,,
117,2019-02-13,DL,DL,DL,1656,DL,N922DL,1656,10397,ATL,"Atlanta, GA",12264,IAD,"Washington, DC",953,950.0,-3.0,17.0,1007.0,1120.0,4.0,1136,1124.0,-12.0,0.0,,0.0,N,103.0,94.0,73.0,1.0,534.0,,,,,,,,,
118,2019-02-23,AA,AA,AA,1402,AA,N915AN,1402,14057,PDX,"Portland, OR",14107,PHX,"Phoenix, AZ",850,912.0,22.0,11.0,923.0,1221.0,6.0,1226,1227.0,1.0,0.0,,0.0,N,156.0,135.0,118.0,1.0,1009.0,,,,,,,,,
119,2019-06-03,UA,UA_CODESHARE,UA,4534,G7,N172GJ,4534,11292,DEN,"Denver, CO",10849,BZN,"Bozeman, MT",1355,1438.0,43.0,51.0,1529.0,1652.0,2.0,1542,1654.0,72.0,0.0,,0.0,N,107.0,136.0,83.0,1.0,524.0,13.0,0.0,29.0,0.0,30.0,,,,
120,2018-11-07,UA,UA_CODESHARE,UA,4996,C5,N27190,4996,11618,EWR,"Newark, NJ",14696,SBN,"South Bend, IN",1459,1629.0,90.0,18.0,1647.0,1842.0,5.0,1714,1847.0,93.0,0.0,,0.0,N,135.0,138.0,115.0,1.0,637.0,37.0,0.0,3.0,0.0,53.0,,,,
121,2018-07-04,WN,WN,WN,1154,WN,N200WN,1154,12191,HOU,"Houston, TX",12953,LGA,"New York, NY",1205,1227.0,22.0,12.0,1239.0,1659.0,6.0,1635,1705.0,30.0,0.0,,0.0,N,210.0,218.0,200.0,1.0,1428.0,17.0,0.0,8.0,0.0,5.0,,,,
122,2018-01-19,DL,DL,DL,2235,DL,N901DA,2235,11433,DTW,"Detroit, MI",14869,SLC,"Salt Lake City, UT",1910,1905.0,-5.0,22.0,1927.0,2116.0,6.0,2125,2122.0,-3.0,0.0,,0.0,N,255.0,257.0,229.0,1.0,1481.0,,,,,,,,,
123,2018-04-02,AA,AA_CODESHARE,AA,3355,MQ,N942LL,3355,11042,CLE,"Cleveland, OH",13303,MIA,"Miami, FL",1315,1308.0,-7.0,11.0,1319.0,1554.0,5.0,1618,1559.0,-19.0,0.0,,0.0,N,183.0,171.0,155.0,1.0,1080.0,,,,,,,,,
124,2018-04-25,AA,AA_CODESHARE,AA,5205,OH,N599NN,5205,11267,DAY,"Dayton, OH",11057,CLT,"Charlotte, NC",2001,1955.0,-6.0,13.0,2008.0,2112.0,13.0,2138,2125.0,-13.0,0.0,,0.0,N,97.0,90.0,64.0,1.0,370.0,,,,,,,,,
125,2019-03-22,B6,B6,B6,401,B6,N652JB,401,10721,BOS,"Boston, MA",13495,MSY,"New Orleans, LA",1203,1202.0,-1.0,10.0,1212.0,1420.0,3.0,1453,1423.0,-30.0,0.0,,0.0,N,230.0,201.0,188.0,1.0,1368.0,,,,,,,,,
126,2019-07-19,AA,AA_CODESHARE,AA,3616,MQ,N855AE,3616,11066,CMH,"Columbus, OH",12953,LGA,"New York, NY",635,737.0,62.0,12.0,749.0,906.0,6.0,825,912.0,47.0,0.0,,0.0,N,110.0,95.0,77.0,1.0,479.0,47.0,0.0,0.0,0.0,0.0,,,,
127,2019-10-21,WN,WN,WN,361,WN,N8655D,361,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1315,1424.0,69.0,9.0,1433.0,1603.0,8.0,1505,1611.0,66.0,0.0,,0.0,N,110.0,107.0,90.0,1.0,577.0,18.0,0.0,0.0,0.0,48.0,,,,
128,2019-12-09,G4,G4,G4,852,G4,227NV,852,14112,PIE,"St. Petersburg, FL",14512,RFD,"Rockford, IL",1417,1405.0,-12.0,13.0,1418.0,1542.0,7.0,1602,1549.0,-13.0,0.0,,0.0,N,165.0,164.0,144.0,1.0,1049.0,,,,,,,,,
129,2019-03-10,AA,AA_CODESHARE,AA,3984,MQ,N226NN,3984,13486,MSO,"Missoula, MT",11298,DFW,"Dallas/Fort Worth, TX",1341,1333.0,-8.0,11.0,1344.0,1736.0,5.0,1800,1741.0,-19.0,0.0,,0.0,N,199.0,188.0,172.0,1.0,1320.0,,,,,,,,,
130,2018-10-02,WN,WN,WN,5194,WN,N419WN,5194,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",2130,2128.0,-2.0,10.0,2138.0,2227.0,4.0,2240,2231.0,-9.0,0.0,,0.0,N,70.0,63.0,49.0,1.0,337.0,,,,,,,,,
131,2018-09-26,AA,AA,AA,322,AA,N805NN,322,13303,MIA,"Miami, FL",11618,EWR,"Newark, NJ",2021,2046.0,25.0,50.0,2136.0,1.0,10.0,2319,11.0,52.0,0.0,,0.0,N,178.0,205.0,145.0,1.0,1085.0,0.0,0.0,27.0,1.0,24.0,,,,
132,2019-01-27,DL,DL,DL,2093,DL,N344DN,2093,12478,JFK,"New York, NY",13204,MCO,"Orlando, FL",1125,1120.0,-5.0,15.0,1135.0,1423.0,12.0,1425,1435.0,10.0,0.0,,0.0,N,180.0,195.0,168.0,1.0,944.0,,,,,,,,,
133,2018-01-16,DL,DL_CODESHARE,DL,4517,OO,N625CA,4517,10372,ASE,"Aspen, CO",12892,LAX,"Los Angeles, CA",1227,1219.0,-8.0,10.0,1229.0,1315.0,8.0,1400,1323.0,-37.0,0.0,,0.0,N,153.0,124.0,106.0,1.0,737.0,,,,,,,,,
134,2018-06-14,DL,DL,DL,1594,DL,N903DE,1594,14576,ROC,"Rochester, NY",10397,ATL,"Atlanta, GA",1152,1147.0,-5.0,10.0,1157.0,1339.0,9.0,1401,1348.0,-13.0,0.0,,0.0,N,129.0,121.0,102.0,1.0,749.0,,,,,,,,,
135,2019-08-13,AA,AA_CODESHARE,AA,4801,PT,N640AE,4801,12323,ILM,"Wilmington, NC",14100,PHL,"Philadelphia, PA",1022,1017.0,-5.0,14.0,1031.0,1143.0,7.0,1155,1150.0,-5.0,0.0,,0.0,N,93.0,93.0,72.0,1.0,413.0,,,,,,,,,
136,2018-03-22,UA,UA,UA,789,UA,N67846,789,11292,DEN,"Denver, CO",10721,BOS,"Boston, MA",954,949.0,-5.0,19.0,1008.0,1536.0,7.0,1545,1543.0,-2.0,0.0,,0.0,N,231.0,234.0,208.0,1.0,1754.0,,,,,,,,,
137,2019-10-16,AA,AA_CODESHARE,AA,4993,PT,N641AE,4993,15096,SYR,"Syracuse, NY",14100,PHL,"Philadelphia, PA",1029,1029.0,0.0,15.0,1044.0,1132.0,10.0,1139,1142.0,3.0,0.0,,0.0,N,70.0,73.0,48.0,1.0,228.0,,,,,,,,,
138,2018-06-12,WN,WN,WN,2223,WN,N489WN,2223,13796,OAK,"Oakland, CA",14107,PHX,"Phoenix, AZ",755,756.0,1.0,11.0,807.0,938.0,2.0,955,940.0,-15.0,0.0,,0.0,N,120.0,104.0,91.0,1.0,646.0,,,,,,,,,
139,2019-08-03,WN,WN,WN,5314,WN,N7883A,5314,10800,BUR,"Burbank, CA",12191,HOU,"Houston, TX",1145,1157.0,12.0,6.0,1203.0,1713.0,3.0,1705,1716.0,11.0,0.0,,0.0,N,200.0,199.0,190.0,1.0,1389.0,,,,,,,,,
140,2019-08-11,DL,DL_CODESHARE,DL,6068,YX,N207JQ,6068,14122,PIT,"Pittsburgh, PA",12953,LGA,"New York, NY",915,903.0,-12.0,16.0,919.0,1013.0,11.0,1050,1024.0,-26.0,0.0,,0.0,N,95.0,81.0,54.0,1.0,335.0,,,,,,,,,
141,2019-12-19,B6,B6,B6,464,B6,N962JT,464,14747,SEA,"Seattle, WA",12478,JFK,"New York, NY",1321,1333.0,12.0,16.0,1349.0,2129.0,8.0,2130,2137.0,7.0,0.0,,0.0,N,309.0,304.0,280.0,1.0,2422.0,,,,,,,,,
142,2019-05-08,AA,AA,AA,2603,AA,N835AW,2603,14635,RSW,"Fort Myers, FL",14100,PHL,"Philadelphia, PA",1355,1351.0,-4.0,18.0,1409.0,1631.0,11.0,1641,1642.0,1.0,0.0,,0.0,N,166.0,171.0,142.0,1.0,993.0,,,,,,,,,
143,2019-09-20,UA,UA,UA,1854,UA,N63820,1854,12266,IAH,"Houston, TX",13930,ORD,"Chicago, IL",2151,2225.0,34.0,17.0,2242.0,40.0,7.0,22,47.0,25.0,0.0,,0.0,N,151.0,142.0,118.0,1.0,925.0,0.0,25.0,0.0,0.0,0.0,,,,
144,2018-09-01,NK,NK,NK,1153,NK,N524NK,1153,11618,EWR,"Newark, NJ",13495,MSY,"New Orleans, LA",700,727.0,27.0,11.0,738.0,901.0,7.0,904,908.0,4.0,0.0,,0.0,N,184.0,161.0,143.0,1.0,1167.0,,,,,,,,,
145,2018-10-26,AS,AS,AS,410,AS,N268AK,410,14747,SEA,"Seattle, WA",14679,SAN,"San Diego, CA",2033,2029.0,-4.0,30.0,2059.0,2314.0,8.0,2323,2322.0,-1.0,0.0,,0.0,N,170.0,173.0,135.0,1.0,1050.0,,,,,,,,,
146,2019-02-01,NK,NK,NK,316,NK,N530NK,316,11433,DTW,"Detroit, MI",12953,LGA,"New York, NY",600,558.0,-2.0,23.0,621.0,726.0,7.0,743,733.0,-10.0,0.0,,0.0,N,103.0,95.0,65.0,1.0,502.0,,,,,,,,,
147,2018-04-13,WN,WN,WN,2086,WN,N784SW,2086,12191,HOU,"Houston, TX",15370,TUL,"Tulsa, OK",1650,1805.0,75.0,18.0,1823.0,1949.0,3.0,1815,1952.0,97.0,0.0,,0.0,N,85.0,107.0,86.0,1.0,453.0,17.0,0.0,22.0,0.0,58.0,,,,
148,2018-08-28,UA,UA_CODESHARE,UA,4856,ZW,,4856,14524,RIC,"Richmond, VA",13930,ORD,"Chicago, IL",1028,,,,,,,1137,,,1.0,B,0.0,N,129.0,,,1.0,642.0,,,,,,,,,
149,2018-07-06,DL,DL_CODESHARE,DL,7376,OO,N979EV,7376,10779,BTM,"Butte, MT",14869,SLC,"Salt Lake City, UT",725,718.0,-7.0,12.0,730.0,825.0,15.0,845,840.0,-5.0,0.0,,0.0,N,80.0,82.0,55.0,1.0,358.0,,,,,,,,,
150,2019-08-30,WN,WN,WN,2087,WN,N8534Z,2087,11292,DEN,"Denver, CO",14771,SFO,"San Francisco, CA",2140,2207.0,27.0,28.0,2235.0,2341.0,10.0,2310,2351.0,41.0,0.0,,0.0,N,150.0,164.0,126.0,1.0,967.0,27.0,0.0,14.0,0.0,0.0,,,,
151,2018-05-02,UA,UA_CODESHARE,UA,4212,EV,N15910,4212,15919,XNA,"Fayetteville, AR",12266,IAH,"Houston, TX",1300,1314.0,14.0,12.0,1326.0,1440.0,6.0,1450,1446.0,-4.0,0.0,,0.0,N,110.0,92.0,74.0,1.0,438.0,,,,,,,,,
152,2018-03-23,AA,AA,AA,1942,AA,N825AW,1942,10792,BUF,"Buffalo, NY",11057,CLT,"Charlotte, NC",1148,1146.0,-2.0,13.0,1159.0,1321.0,5.0,1345,1326.0,-19.0,0.0,,0.0,N,117.0,100.0,82.0,1.0,546.0,,,,,,,,,
153,2019-12-30,WN,WN,WN,1824,WN,N7836A,1824,12892,LAX,"Los Angeles, CA",10140,ABQ,"Albuquerque, NM",715,715.0,0.0,13.0,728.0,953.0,4.0,1005,957.0,-8.0,0.0,,0.0,N,110.0,102.0,85.0,1.0,677.0,,,,,,,,,
154,2018-10-18,WN,WN,WN,2024,WN,N8627B,2024,11292,DEN,"Denver, CO",14771,SFO,"San Francisco, CA",2200,2239.0,39.0,11.0,2250.0,2356.0,10.0,2340,6.0,26.0,0.0,,0.0,N,160.0,147.0,126.0,1.0,967.0,26.0,0.0,0.0,0.0,0.0,,,,
155,2018-07-30,AA,AA_CODESHARE,AA,5840,YV,N915FJ,5840,11298,DFW,"Dallas/Fort Worth, TX",12217,HSV,"Huntsville, AL",1645,1827.0,102.0,31.0,1858.0,2019.0,4.0,1833,2023.0,110.0,0.0,,0.0,N,108.0,116.0,81.0,1.0,603.0,78.0,0.0,8.0,0.0,24.0,1704.0,35.0,35.0,
156,2018-03-03,DL,DL,DL,2434,DL,N351NB,2434,12892,LAX,"Los Angeles, CA",10693,BNA,"Nashville, TN",1025,1027.0,2.0,26.0,1053.0,1605.0,5.0,1612,1610.0,-2.0,0.0,,0.0,N,227.0,223.0,192.0,1.0,1797.0,,,,,,,,,
157,2018-02-04,DL,DL_CODESHARE,DL,6299,G7,N668CA,6299,11433,DTW,"Detroit, MI",13296,MHT,"Manchester, NH",1220,1220.0,0.0,31.0,1251.0,1404.0,3.0,1415,1407.0,-8.0,0.0,,0.0,N,115.0,107.0,73.0,1.0,610.0,,,,,,,,,
158,2018-12-16,F9,F9,F9,1923,F9,N927FR,1923,12264,IAD,"Washington, DC",10423,AUS,"Austin, TX",1159,1155.0,-4.0,9.0,1204.0,1406.0,9.0,1434,1415.0,-19.0,0.0,,0.0,N,215.0,200.0,182.0,1.0,1297.0,,,,,,,,,
159,2019-04-12,AA,AA,AA,2314,AA,N987AM,2314,11298,DFW,"Dallas/Fort Worth, TX",13204,MCO,"Orlando, FL",1303,1257.0,-6.0,22.0,1319.0,1628.0,12.0,1631,1640.0,9.0,0.0,,0.0,N,148.0,163.0,129.0,1.0,985.0,,,,,,,,,
160,2019-12-02,DL,DL,DL,2695,DL,N361NB,2695,12892,LAX,"Los Angeles, CA",14057,PDX,"Portland, OR",1603,1636.0,33.0,17.0,1653.0,1848.0,5.0,1826,1853.0,27.0,0.0,,0.0,N,143.0,137.0,115.0,1.0,834.0,5.0,0.0,0.0,0.0,22.0,,,,
161,2018-03-01,B6,B6,B6,282,B6,N505JB,282,12191,HOU,"Houston, TX",12478,JFK,"New York, NY",1100,1115.0,15.0,23.0,1138.0,1524.0,4.0,1529,1528.0,-1.0,0.0,,0.0,N,209.0,193.0,166.0,1.0,1428.0,,,,,,,,,
162,2018-11-29,AA,AA,AA,2671,AA,N990AU,2671,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ",1235,1308.0,33.0,25.0,1333.0,1518.0,7.0,1500,1525.0,25.0,0.0,,0.0,N,85.0,77.0,45.0,1.0,304.0,2.0,0.0,0.0,0.0,23.0,,,,
163,2019-08-15,AA,AA,AA,2619,AA,N995NN,2619,10397,ATL,"Atlanta, GA",11298,DFW,"Dallas/Fort Worth, TX",909,901.0,-8.0,26.0,927.0,1014.0,5.0,1034,1019.0,-15.0,0.0,,0.0,N,145.0,138.0,107.0,1.0,731.0,,,,,,,,,
164,2019-04-18,AA,AA,AA,2428,AA,N143AN,2428,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",753,751.0,-2.0,16.0,807.0,1038.0,11.0,1025,1049.0,24.0,0.0,,0.0,N,152.0,178.0,151.0,1.0,801.0,0.0,0.0,24.0,0.0,0.0,,,,
165,2018-12-07,UA,UA,UA,210,UA,N453UA,210,12441,JAC,"Jackson, WY",11292,DEN,"Denver, CO",715,708.0,-7.0,33.0,741.0,847.0,6.0,855,853.0,-2.0,0.0,,0.0,N,100.0,105.0,66.0,1.0,406.0,,,,,,,,,
166,2019-10-13,AA,AA,AA,1737,AA,N702UW,1737,14100,PHL,"Philadelphia, PA",10693,BNA,"Nashville, TN",759,749.0,-10.0,27.0,816.0,911.0,8.0,909,919.0,10.0,0.0,,0.0,N,130.0,150.0,115.0,1.0,675.0,,,,,,,,,
167,2018-08-13,UA,UA_CODESHARE,UA,5709,OO,N980SW,5709,14771,SFO,"San Francisco, CA",15023,STS,"Santa Rosa, CA",2240,2238.0,-2.0,37.0,2315.0,2330.0,5.0,2335,2335.0,0.0,0.0,,0.0,N,55.0,57.0,15.0,1.0,66.0,,,,,,,,,
168,2018-06-28,UA,UA,UA,324,UA,N62892,324,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",605,554.0,-11.0,18.0,612.0,658.0,16.0,719,714.0,-5.0,0.0,,0.0,N,74.0,80.0,46.0,1.0,236.0,,,,,,,,,
169,2019-10-21,DL,DL_CODESHARE,DL,3978,OO,N944SW,3978,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",1840,2024.0,104.0,16.0,2040.0,2109.0,2.0,1932,2111.0,99.0,0.0,,0.0,N,52.0,47.0,29.0,1.0,106.0,0.0,0.0,0.0,0.0,99.0,,,,
170,2019-12-03,AA,AA,AA,2102,AA,N744P,2102,11066,CMH,"Columbus, OH",12892,LAX,"Los Angeles, CA",1605,1601.0,-4.0,12.0,1613.0,1803.0,14.0,1810,1817.0,7.0,0.0,,0.0,N,305.0,316.0,290.0,1.0,1995.0,,,,,,,,,
171,2018-03-26,UA,UA_CODESHARE,UA,3516,YX,N743YX,3516,11618,EWR,"Newark, NJ",15096,SYR,"Syracuse, NY",2130,2130.0,0.0,16.0,2146.0,2225.0,6.0,2252,2231.0,-21.0,0.0,,0.0,N,82.0,61.0,39.0,1.0,195.0,,,,,,,,,
172,2019-05-28,DL,DL,DL,2836,DL,N809DN,2836,12478,JFK,"New York, NY",11292,DEN,"Denver, CO",805,804.0,-1.0,20.0,824.0,1014.0,4.0,1043,1018.0,-25.0,0.0,,0.0,N,278.0,254.0,230.0,1.0,1626.0,,,,,,,,,
173,2018-11-27,WN,WN,WN,1288,WN,N221WN,1288,12892,LAX,"Los Angeles, CA",14683,SAT,"San Antonio, TX",2000,2112.0,72.0,8.0,2120.0,140.0,3.0,40,143.0,63.0,0.0,,0.0,N,160.0,151.0,140.0,1.0,1211.0,13.0,0.0,0.0,0.0,50.0,,,,
174,2019-06-02,AS,AS,AS,21,AS,N264AK,21,13930,ORD,"Chicago, IL",14747,SEA,"Seattle, WA",1930,1954.0,24.0,33.0,2027.0,2215.0,11.0,2205,2226.0,21.0,0.0,,0.0,N,275.0,272.0,228.0,1.0,1721.0,0.0,0.0,0.0,0.0,21.0,,,,
175,2018-01-28,AA,AA_CODESHARE,AA,5966,YV,N910FJ,5966,11823,FWA,"Fort Wayne, IN",11298,DFW,"Dallas/Fort Worth, TX",800,751.0,-9.0,30.0,821.0,935.0,47.0,949,1022.0,33.0,0.0,,0.0,N,169.0,211.0,134.0,1.0,859.0,0.0,0.0,33.0,0.0,0.0,,,,
176,2019-12-09,AA,AA,AA,2059,AA,N738US,2059,10721,BOS,"Boston, MA",11057,CLT,"Charlotte, NC",501,455.0,-6.0,12.0,507.0,714.0,4.0,736,718.0,-18.0,0.0,,0.0,N,155.0,143.0,127.0,1.0,728.0,,,,,,,,,
